level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
380,381,171.0,21.0,6.0,167,64.68,60.044000000000004,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.85'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,402664.0,59.85,55.89600000000001,,,,,,,,,,,21.1,,,,7.0,7.0,6.0,6.0,0.0174506,0.01611813,-0.0013324699999999988,Man City,Chelsea,24.0,Josko Gvardiol,DC,True,-2.179331681150501,0.0,-139.3440431402818,J. Gvardiol,31.0,Man City
381,382,171.5,21.0,8.0,167,59.85,55.89600000000001,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,73084.0,62.685,52.224000000000004,,,,,,172.0,,,,,21.133333333333333,,,,6.0,6.0,7.0,6.0,0.01611813,0.01870347,0.0025853399999999985,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,0.0,4.106771981783069,-52.32974771675877,K. D. Bruyne,31.0,Man City
382,383,172.0,21.0,10.0,167,62.685,52.224000000000004,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.38'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.2'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,73084.0,59.010000000000005,41.684000000000005,,,,,,,,,,,21.166666666666668,,,,7.0,6.0,6.0,4.0,0.01870347,0.01689528,-0.0018081900000000012,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,-0.5550222760085433,0.0,-109.22221909406649,K. D. Bruyne,31.0,Man City
383,384,172.5,21.0,11.0,167,59.010000000000005,41.684000000000005,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,93894.0,64.47,37.468,,,,,,173.0,,,,,21.183333333333334,,,,6.0,4.0,7.0,4.0,0.01689528,0.0199707,0.0030754200000000023,Man City,Chelsea,8.0,Mateo Kovacic,DMC,True,0.0,5.949400858853409,-37.67392620517865,M. Kovacic,31.0,Man City
384,385,173.0,21.0,12.0,167,64.47,37.468,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.64'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.9'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,93894.0,78.855,26.792,,,,,,,,,,,21.2,,,,7.0,4.0,9.0,3.0,0.0199707,0.03511326,0.01514256,Man City,Chelsea,8.0,Mateo Kovacic,DMC,True,13.557697727865783,0.0,-36.58139976515568,M. Kovacic,31.0,Man City
385,386,176.0,21.0,13.0,167,69.72000000000001,20.128000000000004,21.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '167'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,444791.0,,,,,,,,,,,,,21.216666666666665,,,,,,,,,,,Man City,Chelsea,82.0,Rico Lewis,DMC,True,0.0,0.0,,R. Lewis,31.0,Man City
386,387,167.0,21.0,14.0,15,35.28,47.87200000000001,21.0,FirstHalf,Tackle,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '176'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 142]",True,425319.0,,,,,,,,,,,,,21.233333333333334,,,,,,,,,,,Chelsea,Man City,45.0,Romeo Lavia,DMC,True,0.0,0.0,,R. Lavia,31.0,Man City
387,388,174.0,21.0,17.0,167,72.24,16.524,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.16'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.8'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,444791.0,77.91000000000001,4.6240000000000006,,,,,,,,,,,21.283333333333335,,,,8.0,1.0,8.0,0.0,0.02401521,0.02122129,-0.0027939199999999983,Man City,Chelsea,82.0,Rico Lewis,DMC,True,-2.830316127468116,0.0,-64.52357371015628,R. Lewis,31.0,Man City
388,389,174.5,21.0,20.0,167,77.91000000000001,4.6240000000000006,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,397821.0,76.54500000000002,11.152,,,,,,175.0,,,,,21.333333333333336,,,,9.0,0.0,8.0,1.0,0.02756312,0.02401521,-0.0035479100000000013,Man City,Chelsea,26.0,Savinho,AML,True,0.0,3.4674852795932196,101.81034164434543,Savinho,31.0,Man City
389,390,175.0,21.0,23.0,167,76.54500000000002,11.152,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.20'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,397821.0,56.07,9.996,,,,,,,,,,,21.383333333333333,,,,8.0,1.0,6.0,1.0,0.02401521,0.01611813,-0.007897079999999997,Man City,Chelsea,26.0,Savinho,AML,True,-18.008084020100462,0.0,-176.7685626857213,Savinho,31.0,Man City
390,391,175.5,21.0,26.0,167,56.07,9.996,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,297390.0,38.22,11.152,,,,,,177.0,,,,,21.433333333333334,,,,6.0,1.0,4.0,1.0,0.01611813,0.01214719,-0.003970940000000001,Man City,Chelsea,25.0,Manuel Akanji,DC,True,0.0,-16.079649648743356,176.29459069387207,M. Akanji,31.0,Man City
391,392,177.0,21.0,29.0,167,38.22,11.152,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.63'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,297390.0,13.334999999999999,25.024,,,,,,,,,,,21.483333333333334,,,,4.0,1.0,1.0,2.0,0.01214719,0.00977745,-0.0023697400000000004,Man City,Chelsea,25.0,Manuel Akanji,DC,True,-21.522977442903624,0.0,150.8627704924733,M. Akanji,31.0,Man City
392,393,177.5,21.0,31.5,167,13.334999999999999,25.024,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,121774.0,19.425,30.532,,,,,,178.0,,,,,21.525,,,,1.0,2.0,2.0,3.0,0.00977745,0.01016549,0.0003880399999999992,Man City,Chelsea,31.0,Ederson,GK,True,0.0,6.458181477559663,42.127246438046186,Ederson,31.0,Man City
393,394,178.0,21.0,34.0,167,19.425,30.532,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.89'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,121774.0,22.47,13.940000000000001,,,,,,,,,,,21.566666666666666,,,,2.0,3.0,2.0,1.0,0.01016549,0.00942382,-0.0007416699999999998,Man City,Chelsea,31.0,Ederson,GK,True,0.71230180794565,0.0,-79.60067430366509,Ederson,31.0,Man City
394,395,179.0,21.0,38.0,167,24.36,11.968000000000002,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.46'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 37, 215, 218]",True,297390.0,25.830000000000002,24.684,,,,,,,,,,,21.633333333333333,,,,2.0,1.0,2.0,2.0,0.00942382,0.01001304,0.0005892200000000014,Man City,Chelsea,25.0,Manuel Akanji,DC,True,3.8793393869179624,0.0,83.40574198388452,M. Akanji,31.0,Man City
395,396,179.5,21.0,39.0,167,25.830000000000002,24.684,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,93894.0,25.305000000000003,20.468000000000004,,,,,,180.0,,,,,21.65,,,,2.0,2.0,2.0,2.0,0.01001304,0.01001304,0.0,Man City,Chelsea,8.0,Mateo Kovacic,DMC,True,0.0,-1.119459063737139,-97.09825278350506,M. Kovacic,31.0,Man City
396,397,180.0,21.0,40.0,167,25.305000000000003,20.468000000000004,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.92'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 38, 216, 218]",True,93894.0,46.830000000000005,12.24,,,,,,,,,,,21.666666666666668,,,,2.0,2.0,5.0,1.0,0.01001304,0.0138454,0.00383236,Man City,Chelsea,8.0,Mateo Kovacic,DMC,True,18.728950752758955,0.0,-20.919515428653327,M. Kovacic,31.0,Man City
397,398,181.0,21.0,44.0,167,47.25,11.016,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.79'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,444791.0,60.27,4.08,,,,,,,,,,,21.733333333333334,,,,5.0,1.0,6.0,0.0,0.0138454,0.01473596,0.0008905599999999986,Man City,Chelsea,82.0,Rico Lewis,DMC,True,8.341361657525873,0.0,-28.045071377625106,R. Lewis,31.0,Man City
398,399,181.5,21.0,47.0,167,60.27,4.08,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,397821.0,72.97500000000001,24.956000000000003,,,,,,182.0,,,,,21.78333333333333,,,,6.0,0.0,8.0,2.0,0.01473596,0.0241224,0.00938644,Man City,Chelsea,26.0,Savinho,AML,True,0.0,20.536765475067178,58.67557372245772,Savinho,31.0,Man City
399,400,182.0,21.0,50.0,167,72.97500000000001,24.956000000000003,21.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.50'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.4'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,397821.0,73.71000000000001,35.632000000000005,,,,,,,,,,,21.833333333333332,,,,8.0,2.0,8.0,4.0,0.0241224,0.02385149,-0.0002709099999999992,Man City,Chelsea,26.0,Savinho,AML,True,1.9450069844382902,0.0,86.06162868905906,Savinho,31.0,Man City
400,401,182.5,21.0,51.5,167,73.71000000000001,35.632000000000005,21.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,73084.0,80.745,35.02,,,,,,183.0,,,,,21.858333333333334,,,,8.0,4.0,9.0,4.0,0.02385149,0.03511326,0.01126177,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,0.0,7.056093750556808,-4.971849400045518,K. D. Bruyne,31.0,Man City
401,402,183.0,21.0,53.0,167,80.745,35.02,21.0,FirstHalf,MissedShots,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '18.1'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '182'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '42.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}]","[91, 7, 10, 89, 2, 3, 12]",True,73084.0,,,,,18.1,29.036000000000005,True,182.0,397821.0,,,,21.883333333333333,,,,,,,,,,,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,0.0,0.0,,K. D. Bruyne,31.0,Man City
402,403,170.0,22.0,16.0,15,4.83,33.388000000000005,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.21'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.3'}]","[91, 117, 30, 36, 37, 215, 218]",True,362151.0,9.975,47.124,,,,,,,,,,,22.266666666666666,,,,0.0,3.0,0.0,5.0,0.00941056,0.0088799,-0.0005306600000000005,Chelsea,Man City,1.0,Robert Sanchez,GK,True,4.244866021669608,0.0,69.46589965312262,R. Sanchez,31.0,Man City
403,404,170.5,22.0,17.5,15,9.975,47.124,22.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,421351.0,16.59,54.604,,,,,,171.0,,,,,22.291666666666664,,,,0.0,5.0,1.0,6.0,0.0088799,0.00878589,-9.401000000000027e-05,Chelsea,Man City,6.0,Levi Colwill,DC,True,0.0,5.147859884759654,48.51179645244628,L. Colwill,31.0,Man City
404,405,171.0,22.0,19.0,15,16.59,54.604,22.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '52.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.09'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 120, 124, 128, 36, 37, 216, 218]",True,421351.0,68.985,59.092000000000006,,,,,,,,,,,22.316666666666666,,,,,,,,,,,Chelsea,Man City,6.0,Levi Colwill,DC,True,46.885081502396616,0.0,4.895835758791811,L. Colwill,31.0,Man City
405,406,185.0,22.0,22.0,167,34.65,9.792000000000002,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.7'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.88'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 139, 36, 38, 216, 218]",True,297390.0,41.685,6.800000000000001,,,,,,,,,,,22.366666666666667,,,,3.0,1.0,4.0,0.0,0.0105949,0.01126267,0.0006677699999999998,Man City,Chelsea,25.0,Manuel Akanji,DC,True,5.488288714427114,0.0,-23.040149453067226,M. Akanji,31.0,Man City
406,407,186.0,22.0,23.0,167,41.685,7.412000000000001,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.97'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,444791.0,59.22,1.7000000000000002,,,,,,,,,,,22.383333333333333,,,,4.0,0.0,6.0,0.0,0.01126267,0.01473596,0.0034732899999999987,Man City,Chelsea,82.0,Rico Lewis,DMC,True,12.643376969064718,0.0,-18.042942044214513,R. Lewis,31.0,Man City
407,408,195.0,22.0,25.0,167,57.225,3.3320000000000003,22.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 69]",True,397821.0,,,,,,,,,,,,,22.416666666666668,,,,,,,,,,,Man City,Chelsea,26.0,Savinho,AML,True,0.0,0.0,,Savinho,31.0,Man City
408,409,173.0,22.0,31.0,15,45.045,68.0,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.58'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}]","[91, 212, 36, 38, 216]",True,363496.0,59.22,56.916000000000004,,,,,,,,,,,22.516666666666666,,,,5.0,7.0,6.0,6.0,0.01248344,0.01611813,0.003634690000000001,Chelsea,Man City,3.0,Marc Cucurella,DL,True,17.729382330270887,0.0,-38.02327545316666,M. Cucurella,31.0,Man City
409,410,174.0,22.0,34.0,15,59.22,56.916000000000004,22.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,369430.0,,,,,,,,,,,,,22.566666666666666,,,,,,,,,,,Chelsea,Man City,8.0,Enzo Fernandez,AMC,True,0.0,0.0,,E. Fernandez,31.0,Man City
410,411,188.0,22.0,35.0,167,61.11000000000001,3.3320000000000003,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.58'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.1'}]","[91, 117, 30, 35, 37, 216, 218]",True,397821.0,47.355000000000004,11.968000000000002,,,,,,,,,,,22.583333333333332,,,,7.0,0.0,5.0,1.0,0.0174506,0.0138454,-0.0036051999999999994,Man City,Chelsea,26.0,Savinho,AML,True,-8.168820089053618,0.0,147.87757231964454,Savinho,31.0,Man City
411,412,189.0,22.0,36.0,167,47.355000000000004,11.968000000000002,22.0,FirstHalf,BallRecovery,Successful,[],[93],False,444791.0,,,,,,,,,,,,,22.6,,,,,,,,,,,Man City,Chelsea,82.0,Rico Lewis,DMC,True,0.0,0.0,,R. Lewis,31.0,Man City
412,413,190.0,22.0,36.0,167,47.355000000000004,11.968000000000002,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.05'}]","[91, 117, 30, 35, 37, 216, 218]",True,444791.0,42.21000000000001,21.964,,,,,,,,,,,22.6,,,,5.0,1.0,4.0,2.0,0.0138454,0.01269174,-0.0011536600000000008,Man City,Chelsea,82.0,Rico Lewis,DMC,True,-2.2212922907392496,0.0,117.2351466993025,R. Lewis,31.0,Man City
413,414,191.0,22.0,40.0,167,42.315,24.48,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.26'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,93894.0,47.145,39.508,,,,,,,,,,,22.666666666666668,,,,4.0,2.0,5.0,4.0,0.01269174,0.01484598,0.00215424,Man City,Chelsea,8.0,Mateo Kovacic,DMC,True,5.2871833354946105,0.0,72.18259206217101,M. Kovacic,31.0,Man City
414,415,192.0,22.0,42.0,167,47.98500000000001,39.236000000000004,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.19'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.6'}]","[91, 117, 30, 35, 38, 216, 218]",True,73084.0,35.28,38.624,,,,,,,,,,,22.7,,,,5.0,4.0,3.0,4.0,0.01484598,0.01132376,-0.0035222199999999995,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,-12.61824871796943,0.0,-177.24219333177209,K. D. Bruyne,31.0,Man City
415,416,193.0,22.0,44.0,167,35.175000000000004,40.188,22.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.91'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.6'}]","[91, 117, 30, 36, 38, 216, 218]",True,313171.0,36.75,32.368,,,,,,,,,,,22.733333333333334,,,,3.0,4.0,4.0,3.0,0.01132376,0.01262646,0.0013027000000000004,Man City,Chelsea,3.0,Ruben Dias,DC,True,1.829149349231173,0.0,-78.6125932554787,R. Dias,31.0,Man City
